:ID,:START_ID,:END_ID,:TYPE,importance:Double
e_0002312,d_meningitis,s_coughing,CAUSES,0.035
e_0002313,d_meningitis,s_severe_headache,CAUSES,0.034
e_0002314,d_meningitis,s_pain,CAUSES,0.034
e_0002315,d_meningitis,s_seizures,CAUSES,0.033
e_0002316,d_meningitis,s_sore_throat,CAUSES,0.03
e_0002317,d_meningitis,s_fatigue,CAUSES,0.029
e_0002318,d_meningitis,s_malaise,CAUSES,0.023
e_0002319,d_meningitis,s_dizziness,CAUSES,0.017
e_0002320,d_meningitis,s_mental_confusion,CAUSES,0.017
e_0002321,d_meningitis,s_fear_of_loud_sounds,CAUSES,0.014
e_0002322,d_meningitis,s_diarrhea,CAUSES,0.013
e_0002323,d_meningitis,s_night_sweats,CAUSES,0.011
e_0002324,d_meningitis,s_dry_cough,CAUSES,0.011
e_0002325,d_meningitis,s_ache,CAUSES,0.01
e_0002326,d_meningitis,s_muscle_pain,CAUSES,0.01
e_0002327,d_middle_ear_infection,s_ear_pain,CAUSES,0.694
e_0002328,d_middle_ear_infection,s_inflammation_of_ear,CAUSES,0.158
e_0002329,d_middle_ear_infection,s_sore_throat,CAUSES,0.118
e_0002330,d_middle_ear_infection,s_coughing,CAUSES,0.096
e_0002331,d_middle_ear_infection,s_fever,CAUSES,0.069
e_0002332,d_middle_ear_infection,s_nasal_congestion,CAUSES,0.055
e_0002333,d_middle_ear_infection,s_pain,CAUSES,0.053
e_0002334,d_middle_ear_infection,s_ache,CAUSES,0.05
e_0002335,d_middle_ear_infection,s_chills,CAUSES,0.049
e_0002336,d_middle_ear_infection,s_headache,CAUSES,0.035
e_0002337,d_middle_ear_infection,s_infection,CAUSES,0.029
e_0002338,d_middle_ear_infection,s_redness,CAUSES,0.029
e_0002339,d_middle_ear_infection,s_dizziness,CAUSES,0.02
e_0002340,d_middle_ear_infection,s_leaked_fluid_out_of_blood_vessels_or_an_organ,CAUSES,0.017
e_0002341,d_middle_ear_infection,s_cough_with_phlegm,CAUSES,0.015
e_0002342,d_middle_ear_infection,s_runny_nose,CAUSES,0.015
e_0002343,d_middle_ear_infection,s_sinus_pressure,CAUSES,0.014
e_0002344,d_middle_ear_infection,s_sinus_pain,CAUSES,0.014
e_0002345,d_middle_ear_infection,s_ringing_in_the_ears,CAUSES,0.008
e_0002346,d_middle_ear_infection,s_discomfort,CAUSES,0.008
e_0002347,d_migraine,s_headache,CAUSES,0.384
e_0002348,d_migraine,s_nausea,CAUSES,0.316
e_0002349,d_migraine,s_sensitivity_to_light,CAUSES,0.223
e_0002350,d_migraine,s_pain,CAUSES,0.217
e_0002351,d_migraine,s_vomiting,CAUSES,0.11
e_0002352,d_migraine,s_numbness,CAUSES,0.067
e_0002353,d_migraine,s_dizziness,CAUSES,0.062
e_0002354,d_migraine,s_fear_of_loud_sounds,CAUSES,0.038
e_0002355,d_migraine,s_anxiety,CAUSES,0.037
e_0002356,d_migraine,s_neck_pain,CAUSES,0.037
e_0002357,d_migraine,s_weakness,CAUSES,0.037
e_0002358,d_migraine,s_blurred_vision,CAUSES,0.033
e_0002359,d_migraine,s_brief_visual_or_sensory_abnormality,CAUSES,0.028
e_0002360,d_migraine,s_depression,CAUSES,0.026
e_0002361,d_migraine,s_sadness,CAUSES,0.026
e_0002362,d_migraine,s_vertigo,CAUSES,0.021
e_0002363,d_migraine,s_chills,CAUSES,0.019
e_0002364,d_migraine,s_severe_headache,CAUSES,0.018
e_0002365,d_migraine,s_seizures,CAUSES,0.017
e_0002366,d_migraine,s_lightheadedness,CAUSES,0.017
e_0002367,d_migraine,s_stiffness,CAUSES,0.013
e_0002368,d_migraine,s_double_vision,CAUSES,0.013
e_0002369,d_migraine,s_hand_numbness,CAUSES,0.008
e_0002370,d_migraine,s_eye_pain,CAUSES,0.007
e_0002371,d_migraine,s_mental_confusion,CAUSES,0.007
e_0002372,d_migraine,s_vision_loss,CAUSES,0.006
e_0002373,d_migraine,s_throbbing_headache,CAUSES,0.006
e_0002374,d_migraine,s_ache,CAUSES,0.006
e_0002375,d_migraine,s_crying,CAUSES,0.006
e_0002376,d_migraine,s_sharp_pain,CAUSES,0.006
e_0002377,d_migraine,s_slurred_speech,CAUSES,0.005
e_0002378,d_migraine,s_confusion,CAUSES,0.005
e_0002379,d_migraine,s_diarrhea,CAUSES,0.005
e_0002380,d_migraine,s_facial_pain,CAUSES,0.005
e_0002381,d_migraine,s_sensitivity_to_sound,CAUSES,0.004
e_0002382,d_migraine,s_insomnia,CAUSES,0.004
e_0002383,d_migraine,s_severe_pain,CAUSES,0.004
e_0002384,d_migraine,s_dehydration,CAUSES,0.004
e_0002385,d_migraine,s_partial_loss_of_vision,CAUSES,0.004
e_0002386,d_migraine,s_stiff_neck,CAUSES,0.004
e_0002387,d_migraine,s_difficulty_speaking,CAUSES,0.003
e_0002388,d_migraine,s_persistent_headache,CAUSES,0.003
e_0002389,d_miscarriage,s_bleeding,CAUSES,0.471
e_0002390,d_miscarriage,s_vaginal_bleeding,CAUSES,0.431
e_0002391,d_miscarriage,s_cramping,CAUSES,0.421
e_0002392,d_miscarriage,s_spotting,CAUSES,0.202
e_0002393,d_miscarriage,s_pain,CAUSES,0.149
e_0002394,d_miscarriage,s_abdominal_pain,CAUSES,0.092
e_0002395,d_miscarriage,s_lower_abdominal_pain,CAUSES,0.038
e_0002396,d_miscarriage,s_nausea,CAUSES,0.037
e_0002397,d_miscarriage,s_dizziness,CAUSES,0.03
e_0002398,d_miscarriage,s_pelvic_pain,CAUSES,0.027
e_0002399,d_miscarriage,s_lightheadedness,CAUSES,0.026
e_0002400,d_miscarriage,s_vaginal_discharge,CAUSES,0.024
e_0002401,d_miscarriage,s_pain_in_lower_abdomen,CAUSES,0.018
e_0002402,d_miscarriage,s_discomfort,CAUSES,0.015
e_0002403,d_miscarriage,s_pain_during_urination,CAUSES,0.014
e_0002404,d_miscarriage,s_cyst,CAUSES,0.013
e_0002405,d_miscarriage,s_irregular_menstruation,CAUSES,0.009
e_0002406,d_miscarriage,s_cavity,CAUSES,0.007
e_0002407,d_miscarriage,s_blood_in_urine,CAUSES,0.007
e_0002408,d_miscarriage,s_severe_pain,CAUSES,0.007
e_0002409,d_miscarriage,s_abdominal_discomfort,CAUSES,0.007
e_0002410,d_miscarriage,s_sharp_pain,CAUSES,0.006
e_0002411,d_mono,s_sore_throat,CAUSES,0.391
e_0002412,d_mono,s_fever,CAUSES,0.28
e_0002413,d_mono,s_pain,CAUSES,0.242
e_0002414,d_mono,s_chills,CAUSES,0.192
e_0002415,d_mono,s_lethargy,CAUSES,0.164
e_0002416,d_mono,s_fatigue,CAUSES,0.155
e_0002417,d_mono,s_coughing,CAUSES,0.111
e_0002418,d_mono,s_difficulty_swallowing,CAUSES,0.099
e_0002419,d_mono,s_swelling,CAUSES,0.099
e_0002420,d_mono,s_nausea,CAUSES,0.098
e_0002421,d_mono,s_malaise,CAUSES,0.081
e_0002422,d_mono,s_leaked_fluid_out_of_blood_vessels_or_an_organ,CAUSES,0.067
e_0002423,d_mono,s_headache,CAUSES,0.066
e_0002424,d_mono,s_painful_swallowing,CAUSES,0.053
e_0002425,d_mono,s_diarrhea,CAUSES,0.045
e_0002426,d_mono,s_neck_pain,CAUSES,0.045
e_0002427,d_mono,s_redness,CAUSES,0.044
e_0002428,d_mono,s_ear_pain,CAUSES,0.042
e_0002429,d_mono,s_enlarged_neck_lymph_nodes,CAUSES,0.035
e_0002430,d_mono,s_skin_rash,CAUSES,0.035
e_0002431,d_mono,s_fast_heart_rate,CAUSES,0.034
e_0002432,d_mono,s_swollen_lymph_nodes,CAUSES,0.033
e_0002433,d_mono,s_vomiting,CAUSES,0.033
e_0002434,d_mono,s_discomfort,CAUSES,0.032
e_0002435,d_mono,s_dry_cough,CAUSES,0.029
e_0002436,d_mono,s_infection,CAUSES,0.025
e_0002437,d_mono,s_neck_swelling,CAUSES,0.022
e_0002438,d_mono,s_weakness,CAUSES,0.019
e_0002439,d_mono,s_loss_of_appetite,CAUSES,0.018
e_0002440,d_mono,s_stiffness,CAUSES,0.017
e_0002441,d_mono,s_dizziness,CAUSES,0.017
e_0002442,d_mono,s_tenderness,CAUSES,0.017
e_0002443,d_multiple_myeloma,s_back_pain,CAUSES,0.07
e_0002444,d_multiple_myeloma,s_fever,CAUSES,0.064
e_0002445,d_multiple_myeloma,s_pain,CAUSES,0.055
e_0002446,d_multiple_myeloma,s_weakness,CAUSES,0.052
e_0002447,d_multiple_myeloma,s_lesion,CAUSES,0.046
e_0002448,d_multiple_myeloma,s_coughing,CAUSES,0.04
e_0002449,d_multiple_myeloma,s_diarrhea,CAUSES,0.035
e_0002450,d_multiple_myeloma,s_chills,CAUSES,0.031
e_0002451,d_multiple_myeloma,s_shortness_of_breath,CAUSES,0.025
e_0002452,d_multiple_myeloma,s_abdominal_pain,CAUSES,0.024
e_0002453,d_multiple_myeloma,s_mental_confusion,CAUSES,0.022
e_0002454,d_multiple_myeloma,s_lethargy,CAUSES,0.021
e_0002455,d_multiple_myeloma,s_cough_with_phlegm,CAUSES,0.02
e_0002456,d_multiple_myeloma,s_hip_pain,CAUSES,0.02
e_0002457,d_multiple_myeloma,s_confusion,CAUSES,0.02
e_0002458,d_multiple_myeloma,s_low_blood_pressure,CAUSES,0.019
e_0002459,d_multiple_myeloma,s_leg_pain,CAUSES,0.016
e_0002460,d_multiple_myeloma,s_constipation,CAUSES,0.013
e_0002461,d_multiple_sclerosis,s_weakness,CAUSES,0.152
e_0002462,d_multiple_sclerosis,s_acute_episodes,CAUSES,0.12
e_0002463,d_multiple_sclerosis,s_numbness,CAUSES,0.063
e_0002464,d_multiple_sclerosis,s_lethargy,CAUSES,0.039
e_0002465,d_multiple_sclerosis,s_seizures,CAUSES,0.021
e_0002466,d_multiple_sclerosis,s_fatigue,CAUSES,0.02
e_0002467,d_multiple_sclerosis,s_headache,CAUSES,0.02
e_0002468,d_multiple_sclerosis,s_leg_pain,CAUSES,0.018
e_0002469,d_multiple_sclerosis,s_falling,CAUSES,0.018
e_0002470,d_multiple_sclerosis,s_incontinence,CAUSES,0.016
e_0002471,d_multiple_sclerosis,s_back_pain,CAUSES,0.015
e_0002472,d_multiple_sclerosis,s_confusion,CAUSES,0.014
e_0002473,d_multiple_sclerosis,s_slurred_speech,CAUSES,0.011
e_0002474,d_multiple_sclerosis,s_arm_pain,CAUSES,0.011
e_0002475,d_multiple_sclerosis,s_double_vision,CAUSES,0.011
e_0002476,d_multiple_sclerosis,s_difficulty_walking,CAUSES,0.01
e_0002477,d_multiple_sclerosis,s_infection,CAUSES,0.01
e_0002478,d_multiple_sclerosis,s_blurred_vision,CAUSES,0.01
e_0002479,d_multiple_sclerosis,s_neck_pain,CAUSES,0.01
e_0002480,d_multiple_sclerosis,s_leaking_of_urine,CAUSES,0.01
e_0002481,d_multiple_sclerosis,s_leg_numbness,CAUSES,0.01
e_0002482,d_multiple_sclerosis,s_mental_confusion,CAUSES,0.009
e_0002483,d_multiple_sclerosis,s_lesion,CAUSES,0.008
e_0002484,d_multiple_sclerosis,s_hip_pain,CAUSES,0.008
e_0002485,d_multiple_sclerosis,s_fast_heart_rate,CAUSES,0.008
e_0002486,d_multiple_sclerosis,s_diarrhea,CAUSES,0.007
e_0002487,d_multiple_sclerosis,s_constipation,CAUSES,0.007
e_0002488,d_multiple_sclerosis,s_muscle_spasms,CAUSES,0.007
e_0002489,d_multiple_sclerosis,s_urinary_retention,CAUSES,0.006
e_0002490,d_multiple_sclerosis,s_burning_sensation,CAUSES,0.006
e_0002491,d_multiple_sclerosis,s_crying,CAUSES,0.006
e_0002492,d_multiple_sclerosis,s_hand_numbness,CAUSES,0.005
e_0002493,d_multiple_sclerosis,s_weight_loss,CAUSES,0.005
e_0002494,d_multiple_sclerosis,s_fever,CAUSES,0.005
e_0002495,d_multiple_sclerosis,s_difficulty_swallowing,CAUSES,0.005
e_0002496,d_multiple_sclerosis,s_tremor,CAUSES,0.005
e_0002497,d_multiple_sclerosis,s_bruising,CAUSES,0.004
e_0002498,d_multiple_sclerosis,s_sensitivity_to_light,CAUSES,0.004
e_0002499,d_multiple_sclerosis,s_dehydration,CAUSES,0.004
e_0002500,d_multiple_sclerosis,s_problems_with_coordination,CAUSES,0.004
e_0002501,d_multiple_sclerosis,s_tenderness,CAUSES,0.004
e_0002502,d_multiple_sclerosis,s_hand_pain,CAUSES,0.004
e_0002503,d_multiple_sclerosis,s_stiffness,CAUSES,0.004
e_0002504,d_multiple_sclerosis,s_insomnia,CAUSES,0.004
e_0002505,d_multiple_sclerosis,s_discomfort,CAUSES,0.004
e_0002506,d_multiple_sclerosis,s_difficulty_raising_the_foot,CAUSES,0.004
e_0002507,d_multiple_sclerosis,s_nasal_congestion,CAUSES,0.004
e_0002508,d_multiple_sclerosis,s_rapid_involuntary_eye_movement,CAUSES,0.004
e_0002509,d_multiple_sclerosis,s_sleepiness,CAUSES,0.004
e_0002510,d_multiple_sclerosis,s_abnormality_walking,CAUSES,0.004
e_0002511,d_multiple_sclerosis,s_vision_loss,CAUSES,0.003
e_0002512,d_multiple_sclerosis,s_unsteady_gait,CAUSES,0.003
e_0002513,d_myasthenia_gravis,s_weakness,CAUSES,0.158
e_0002514,d_myasthenia_gravis,s_difficulty_swallowing,CAUSES,0.104
e_0002515,d_myasthenia_gravis,s_acute_episodes,CAUSES,0.094
e_0002516,d_myasthenia_gravis,s_shortness_of_breath,CAUSES,0.083
e_0002517,d_myasthenia_gravis,s_double_vision,CAUSES,0.077
e_0002518,d_myasthenia_gravis,s_drooping_of_upper_eyelid,CAUSES,0.071
e_0002519,d_myasthenia_gravis,s_lethargy,CAUSES,0.067
e_0002520,d_myasthenia_gravis,s_coughing,CAUSES,0.056
e_0002521,d_myasthenia_gravis,s_fatigue,CAUSES,0.04
e_0002522,d_myasthenia_gravis,s_infection,CAUSES,0.029
e_0002523,d_myasthenia_gravis,s_fainting,CAUSES,0.022
e_0002524,d_myasthenia_gravis,s_low_oxygen_in_the_body,CAUSES,0.021
e_0002525,d_myasthenia_gravis,s_difficulty_walking,CAUSES,0.021
e_0002526,d_myasthenia_gravis,s_slurred_speech,CAUSES,0.02
e_0002527,d_myasthenia_gravis,s_incontinence,CAUSES,0.02
e_0002528,d_myasthenia_gravis,s_constipation,CAUSES,0.019
e_0002529,d_myasthenia_gravis,s_muscle_weakness,CAUSES,0.018
e_0002530,d_neutropenia,s_fever,CAUSES,0.344
e_0002531,d_neutropenia,s_chills,CAUSES,0.113
e_0002532,d_neutropenia,s_lethargy,CAUSES,0.085
e_0002533,d_neutropenia,s_fatigue,CAUSES,0.078
e_0002534,d_neutropenia,s_diarrhea,CAUSES,0.069
e_0002535,d_neutropenia,s_weakness,CAUSES,0.066
e_0002536,d_neutropenia,s_coughing,CAUSES,0.064
e_0002537,d_neutropenia,s_nausea,CAUSES,0.06
e_0002538,d_neutropenia,s_infection,CAUSES,0.05
e_0002539,d_neutropenia,s_vomiting,CAUSES,0.036
e_0002540,d_neutropenia,s_abdominal_pain,CAUSES,0.031
e_0002541,d_neutropenia,s_malaise,CAUSES,0.031
e_0002542,d_obesity,s_pain,CAUSES,0.167
e_0002543,d_obesity,s_nausea,CAUSES,0.06
e_0002544,d_obesity,s_sadness,CAUSES,0.042
e_0002545,d_obesity,s_depression,CAUSES,0.042
e_0002546,d_obesity,s_abdominal_pain,CAUSES,0.035
e_0002547,d_obesity,s_tenderness,CAUSES,0.026
e_0002548,d_obesity,s_chills,CAUSES,0.026
e_0002549,d_obesity,s_diarrhea,CAUSES,0.024
e_0002550,d_obesity,s_shortness_of_breath,CAUSES,0.023
e_0002551,d_obesity,s_anxiety,CAUSES,0.023
e_0002552,d_obesity,s_back_pain,CAUSES,0.02
e_0002553,d_obesity,s_vomiting,CAUSES,0.017
e_0002554,d_obesity,s_infection,CAUSES,0.016
e_0002555,d_obesity,s_leg_pain,CAUSES,0.015
e_0002556,d_obesity,s_knee_pain,CAUSES,0.014
e_0002557,d_obesity,s_swelling,CAUSES,0.012
e_0002558,d_obesity,s_chronic_back_pain,CAUSES,0.011
e_0002559,d_obesity,s_weakness,CAUSES,0.01
e_0002560,d_obesity,s_redness,CAUSES,0.009
e_0002561,d_osteoarthritis,s_pain,CAUSES,0.175
e_0002562,d_osteoarthritis,s_knee_pain,CAUSES,0.074
e_0002563,d_osteoarthritis,s_sadness,CAUSES,0.073
e_0002564,d_osteoarthritis,s_depression,CAUSES,0.073
e_0002565,d_osteoarthritis,s_hip_pain,CAUSES,0.05
e_0002566,d_osteoarthritis,s_swelling,CAUSES,0.047
e_0002567,d_osteoarthritis,s_back_pain,CAUSES,0.041
e_0002568,d_osteoarthritis,s_leg_pain,CAUSES,0.038
e_0002569,d_osteoarthritis,s_bone_loss,CAUSES,0.028
e_0002570,d_osteoarthritis,s_leaking_of_urine,CAUSES,0.024
e_0002571,d_osteoarthritis,s_anxiety,CAUSES,0.022
e_0002572,d_osteoarthritis,s_chronic_back_pain,CAUSES,0.021
e_0002573,d_osteoarthritis,s_shoulder_pain,CAUSES,0.019
e_0002574,d_osteoarthritis,s_constipation,CAUSES,0.019
e_0002575,d_osteoarthritis,s_incontinence,CAUSES,0.015
e_0002576,d_osteoarthritis,s_tenderness,CAUSES,0.012
e_0002577,d_osteoarthritis,s_restless_legs_syndrome,CAUSES,0.011
e_0002578,d_osteoarthritis,s_stiffness,CAUSES,0.011
e_0002579,d_osteoporosis,s_pain,CAUSES,0.186
e_0002580,d_osteoporosis,s_back_pain,CAUSES,0.088
e_0002581,d_osteoporosis,s_depression,CAUSES,0.04
e_0002582,d_osteoporosis,s_sadness,CAUSES,0.04
e_0002583,d_osteoporosis,s_hip_pain,CAUSES,0.039
e_0002584,d_osteoporosis,s_weakness,CAUSES,0.034
e_0002585,d_osteoporosis,s_lesion,CAUSES,0.028
e_0002586,d_osteoporosis,s_anxiety,CAUSES,0.02
e_0002587,d_osteoporosis,s_vertigo,CAUSES,0.017
e_0002588,d_osteoporosis,s_constipation,CAUSES,0.016
e_0002589,d_osteoporosis,s_numbness,CAUSES,0.016
e_0002590,d_osteoporosis,s_leg_pain,CAUSES,0.015
e_0002591,d_ovarian_cancer,s_pain,CAUSES,0.286
e_0002592,d_ovarian_cancer,s_nausea,CAUSES,0.178
e_0002593,d_ovarian_cancer,s_abdominal_pain,CAUSES,0.147
e_0002594,d_ovarian_cancer,s_vomiting,CAUSES,0.106
e_0002595,d_ovarian_cancer,s_fever,CAUSES,0.054
e_0002596,d_ovarian_cancer,s_weakness,CAUSES,0.053
e_0002597,d_ovarian_cancer,s_fluid_in_the_abdomen,CAUSES,0.051
e_0002598,d_ovarian_cancer,s_diarrhea,CAUSES,0.05
e_0002599,d_ovarian_cancer,s_constipation,CAUSES,0.044
e_0002600,d_ovarian_cancer,s_chills,CAUSES,0.039
e_0002601,d_ovarian_cancer,s_discomfort,CAUSES,0.031
e_0002602,d_ovarian_cancer,s_shortness_of_breath,CAUSES,0.029
e_0002603,d_ovarian_cancer,s_bowel_obstruction,CAUSES,0.028
e_0002604,d_ovarian_cancer,s_lethargy,CAUSES,0.024
e_0002605,d_ovarian_cancer,s_fatigue,CAUSES,0.021
e_0002606,d_ovarian_cancer,s_cramping,CAUSES,0.02
e_0002607,d_ovarian_cancer,s_tenderness,CAUSES,0.019
e_0002608,d_ovarian_cancer,s_dehydration,CAUSES,0.018
e_0002609,d_ovarian_cancer,s_skin_rash,CAUSES,0.015
e_0002610,d_ovarian_cancer,s_crying,CAUSES,0.015
e_0002611,d_ovarian_cancer,s_infection,CAUSES,0.013
e_0002612,d_ovarian_cyst,s_pain,CAUSES,0.785
e_0002613,d_ovarian_cyst,s_nausea,CAUSES,0.303
e_0002614,d_ovarian_cyst,s_cyst,CAUSES,0.198
e_0002615,d_ovarian_cyst,s_abdominal_pain,CAUSES,0.192
e_0002616,d_ovarian_cyst,s_tenderness,CAUSES,0.115
e_0002617,d_ovarian_cyst,s_vomiting,CAUSES,0.089
e_0002618,d_ovarian_cyst,s_pelvic_pain,CAUSES,0.087
e_0002619,d_ovarian_cyst,s_diarrhea,CAUSES,0.069
e_0002620,d_ovarian_cyst,s_lower_abdominal_pain,CAUSES,0.067
e_0002621,d_ovarian_cyst,s_chills,CAUSES,0.058
e_0002622,d_ovarian_cyst,s_vaginal_bleeding,CAUSES,0.049
e_0002623,d_ovarian_cyst,s_cramping,CAUSES,0.043
e_0002624,d_ovarian_cyst,s_bleeding,CAUSES,0.039
e_0002625,d_ovarian_cyst,s_vaginal_discharge,CAUSES,0.037
e_0002626,d_ovarian_cyst,s_spotting,CAUSES,0.036
e_0002627,d_ovarian_cyst,s_pain_during_urination,CAUSES,0.029
e_0002628,d_ovarian_cyst,s_discomfort,CAUSES,0.025
e_0002629,d_ovarian_cyst,s_pain_in_lower_abdomen,CAUSES,0.025
e_0002630,d_ovarian_cyst,s_sharp_pain,CAUSES,0.022
e_0002631,d_ovarian_cyst,s_flank_pain,CAUSES,0.021
e_0002632,d_ovarian_cyst,s_constipation,CAUSES,0.018
e_0002633,d_ovarian_cyst,s_fever,CAUSES,0.016
e_0002634,d_ovarian_cyst,s_anxiety,CAUSES,0.013
e_0002635,d_ovarian_cyst,s_pain_in_right_lower_abdomen,CAUSES,0.011
e_0002636,d_ovarian_cyst,s_crying,CAUSES,0.01
e_0002637,d_pancreatitis,s_pain,CAUSES,0.709
e_0002638,d_pancreatitis,s_nausea,CAUSES,0.328
e_0002639,d_pancreatitis,s_abdominal_pain,CAUSES,0.326
e_0002640,d_pancreatitis,s_vomiting,CAUSES,0.196
e_0002641,d_pancreatitis,s_pain_in_upper_abdomen,CAUSES,0.158
e_0002642,d_pancreatitis,s_diarrhea,CAUSES,0.095
e_0002643,d_pancreatitis,s_acute_episodes,CAUSES,0.069
e_0002644,d_pancreatitis,s_chills,CAUSES,0.055
e_0002645,d_pancreatitis,s_tenderness,CAUSES,0.028
e_0002646,d_pancreatitis,s_cyst,CAUSES,0.016
e_0002647,d_pancreatitis,s_upper_abdominal_pain,CAUSES,0.015
e_0002648,d_pancreatitis,s_vomiting_blood,CAUSES,0.012
e_0002649,d_pancreatitis,s_weight_loss,CAUSES,0.009
e_0002650,d_pancreatitis,s_depression,CAUSES,0.009
e_0002651,d_pancreatitis,s_loss_of_appetite,CAUSES,0.009
e_0002652,d_pancreatitis,s_sadness,CAUSES,0.009
e_0002653,d_pancreatitis,s_fever,CAUSES,0.008
e_0002654,d_pancreatitis,s_constipation,CAUSES,0.008
e_0002655,d_pancreatitis,s_flank_pain,CAUSES,0.008
e_0002656,d_pancreatitis,s_severe_pain,CAUSES,0.008
e_0002657,d_pancreatitis,s_yellow_skin_and_eyes,CAUSES,0.007
e_0002658,d_pancreatitis,s_abdominal_tenderness,CAUSES,0.006
e_0002659,d_pancreatitis,s_abdominal_discomfort,CAUSES,0.006
e_0002660,d_parkinson_s_disease,s_weakness,CAUSES,0.075
e_0002661,d_parkinson_s_disease,s_confusion,CAUSES,0.049
e_0002662,d_parkinson_s_disease,s_tremor,CAUSES,0.039
e_0002663,d_parkinson_s_disease,s_mental_confusion,CAUSES,0.035
e_0002664,d_parkinson_s_disease,s_lethargy,CAUSES,0.027
e_0002665,d_parkinson_s_disease,s_constipation,CAUSES,0.022
e_0002666,d_parkinson_s_disease,s_low_blood_pressure,CAUSES,0.017
e_0002667,d_parkinson_s_disease,s_agitation,CAUSES,0.017
e_0002668,d_parkinson_s_disease,s_hip_pain,CAUSES,0.016
e_0002669,d_parkinson_s_disease,s_unsteady_gait,CAUSES,0.012
e_0002670,d_parkinson_s_disease,s_delirium,CAUSES,0.011
e_0002671,d_parkinson_s_disease,s_slurred_speech,CAUSES,0.011
e_0002672,d_parkinson_s_disease,s_falling,CAUSES,0.01
e_0002673,d_parkinson_s_disease,s_difficulty_swallowing,CAUSES,0.008
e_0002674,d_parkinson_s_disease,s_fainting,CAUSES,0.008
e_0002675,d_parkinson_s_disease,s_visual_hallucinations,CAUSES,0.008
e_0002676,d_parkinson_s_disease,s_tremor_at_rest,CAUSES,0.008
e_0002677,d_parkinson_s_disease,s_infection,CAUSES,0.008
e_0002678,d_parkinson_s_disease,s_coughing,CAUSES,0.007
e_0002679,d_parkinson_s_disease,s_dizziness,CAUSES,0.006
e_0002680,d_parkinson_s_disease,s_shortness_of_breath,CAUSES,0.006
e_0002681,d_parkinson_s_disease,s_difficulty_walking,CAUSES,0.006
e_0002682,d_parkinson_s_disease,s_leaking_of_urine,CAUSES,0.006
e_0002683,d_parkinson_s_disease,s_urinary_retention,CAUSES,0.006
e_0002684,d_parkinson_s_disease,s_malaise,CAUSES,0.005
e_0002685,d_parkinson_s_disease,s_cough_with_phlegm,CAUSES,0.005
e_0002686,d_parkinson_s_disease,s_incontinence,CAUSES,0.005
e_0002687,d_parkinson_s_disease,s_confusion_in_the_evening_hours,CAUSES,0.004
e_0002688,d_parkinson_s_disease,s_fatigue,CAUSES,0.004
e_0002689,d_parkinson_s_disease,s_hand_tremor,CAUSES,0.004
e_0002690,d_parkinson_s_disease,s_failure_to_thrive,CAUSES,0.003
e_0002691,d_parkinson_s_disease,s_rectal_pain,CAUSES,0.003
e_0002692,d_parkinson_s_disease,s_weight_loss,CAUSES,0.003
e_0002693,d_parkinson_s_disease,s_tenderness,CAUSES,0.003
e_0002694,d_parkinson_s_disease,s_stiffness,CAUSES,0.003
e_0002695,d_parkinson_s_disease,s_difficulty_speaking,CAUSES,0.003
e_0002696,d_parkinson_s_disease,s_difficulty_breathing,CAUSES,0.003
e_0002697,d_parkinson_s_disease,s_restless_legs_syndrome,CAUSES,0.003
e_0002698,d_parkinson_s_disease,s_chronic_cough,CAUSES,0.003
e_0002699,d_pink_eye,s_redness,CAUSES,0.318
e_0002700,d_pink_eye,s_eye_redness,CAUSES,0.271
e_0002701,d_pink_eye,s_eye_pain,CAUSES,0.163
e_0002702,d_pink_eye,s_itching,CAUSES,0.135
e_0002703,d_pink_eye,s_swelling,CAUSES,0.133
e_0002704,d_pink_eye,s_coughing,CAUSES,0.104
e_0002705,d_pink_eye,s_sore_throat,CAUSES,0.088
e_0002706,d_pink_eye,s_discomfort,CAUSES,0.082
e_0002707,d_pink_eye,s_eye_irritation,CAUSES,0.069
e_0002708,d_pink_eye,s_nasal_congestion,CAUSES,0.048
e_0002709,d_pink_eye,s_fever,CAUSES,0.041
e_0002710,d_pink_eye,s_sensitivity_to_light,CAUSES,0.039
e_0002711,d_pink_eye,s_blurred_vision,CAUSES,0.038
e_0002712,d_pink_eye,s_leaked_fluid_out_of_blood_vessels_or_an_organ,CAUSES,0.035
e_0002713,d_pink_eye,s_skin_rash,CAUSES,0.028
e_0002714,d_pink_eye,s_cough_with_phlegm,CAUSES,0.027
e_0002715,d_pink_eye,s_headache,CAUSES,0.025
e_0002716,d_pink_eye,s_chills,CAUSES,0.024
e_0002717,d_pink_eye,s_eye_discharge,CAUSES,0.021
e_0002718,d_pink_eye,s_infection,CAUSES,0.017
e_0002719,d_pink_eye,s_stuffy_nose,CAUSES,0.011
e_0002720,d_pink_eye,s_swelling_of_the_surface_of_the_eye,CAUSES,0.01
e_0002721,d_pink_eye,s_dryness,CAUSES,0.01
e_0002722,d_pink_eye,s_facial_swelling,CAUSES,0.01
e_0002723,d_pink_eye,s_watery_eyes,CAUSES,0.01
e_0002724,d_plantar_fasciitis,s_heel_pain,CAUSES,0.712
e_0002725,d_plantar_fasciitis,s_pain,CAUSES,0.485
e_0002726,d_plantar_fasciitis,s_foot_pain,CAUSES,0.233
e_0002727,d_plantar_fasciitis,s_swelling,CAUSES,0.092
e_0002728,d_plantar_fasciitis,s_ankle_pain,CAUSES,0.083
